cell,ix,iy,xc,yc,isFluidCell,isSolidCell,nFluid,mass
6961,49,55,0.7578125,0.8515625,1,0,15,15
6962,50,55,0.7734375,0.8515625,1,0,17,17
6963,51,55,0.7890625,0.8515625,1,0,19,19
6964,52,55,0.8046875,0.8515625,1,0,28,28
6965,53,55,0.8203125,0.8515625,1,0,19,19
6966,54,55,0.8359375,0.8515625,1,0,16,16
6967,55,55,0.8515625,0.8515625,1,0,25,25
6968,56,55,0.8671875,0.8515625,1,0,24,24
6969,57,55,0.8828125,0.8515625,1,0,15,15
6970,58,55,0.8984375,0.8515625,1,0,25,25
6971,59,55,0.9140625,0.8515625,1,0,15,15
6972,60,55,0.9296875,0.8515625,1,0,21,21
6973,61,55,0.9453125,0.8515625,1,0,15,15
6974,62,55,0.9609375,0.8515625,1,0,16,16
6975,63,55,0.9765625,0.8515625,1,0,16,16
6976,64,55,0.9921875,0.8515625,1,0,10,10
6977,65,55,1.0078125,0.8515625,1,0,19,19
6978,66,55,1.0234375,0.8515625,1,0,18,18
6979,67,55,1.0390625,0.8515625,1,0,29,29
6980,68,55,1.0546875,0.8515625,1,0,21,21
6981,69,55,1.0703125,0.8515625,1,0,25,25
6982,70,55,1.0859375,0.8515625,1,0,12,12
6983,71,55,1.1015625,0.8515625,1,0,25,25
6984,72,55,1.1171875,0.8515625,1,0,17,17
6985,73,55,1.1328125,0.8515625,1,0,17,17
6986,74,55,1.1484375,0.8515625,1,0,24,24
6987,75,55,1.1640625,0.8515625,1,0,19,19
6988,76,55,1.1796875,0.8515625,1,0,22,22
6989,77,55,1.1953125,0.8515625,1,0,18,18
6990,78,55,1.2109375,0.8515625,1,0,19,19
6991,79,55,1.2265625,0.8515625,1,0,20,20
6992,80,55,1.2421875,0.8515625,1,0,22,22
6993,81,55,1.2578125,0.8515625,1,0,12,12
6994,82,55,1.2734375,0.8515625,1,0,21,21
6995,83,55,1.2890625,0.8515625,1,0,15,15
6996,84,55,1.3046875,0.8515625,1,0,22,22
6997,85,55,1.3203125,0.8515625,1,0,23,23
6998,86,55,1.3359375,0.8515625,1,0,23,23
6999,87,55,1.3515625,0.8515625,1,0,11,11
7000,88,55,1.3671875,0.8515625,1,0,12,12
7001,89,55,1.3828125,0.8515625,1,0,24,24
7002,90,55,1.3984375,0.8515625,1,0,14,14
7003,91,55,1.4140625,0.8515625,1,0,17,17
7004,92,55,1.4296875,0.8515625,1,0,8,8
7005,93,55,1.4453125,0.8515625,1,0,16,16
7006,94,55,1.4609375,0.8515625,1,0,24,24
7007,95,55,1.4765625,0.8515625,1,0,18,18
7008,96,55,1.4921875,0.8515625,1,0,22,22
7009,97,55,1.5078125,0.8515625,1,0,20,20
7010,98,55,1.5234375,0.8515625,1,0,24,24
7011,99,55,1.5390625,0.8515625,1,0,24,24
7012,100,55,1.5546875,0.8515625,1,0,29,29
7013,101,55,1.5703125,0.8515625,1,0,19,19
7014,102,55,1.5859375,0.8515625,1,0,24,24
7015,103,55,1.6015625,0.8515625,1,0,23,23
7016,104,55,1.6171875,0.8515625,1,0,7,7
7017,105,55,1.6328125,0.8515625,1,0,26,26
7018,106,55,1.6484375,0.8515625,1,0,22,22
7019,107,55,1.6640625,0.8515625,1,0,24,24
7020,108,55,1.6796875,0.8515625,1,0,27,27
7021,109,55,1.6953125,0.8515625,1,0,16,16
7022,110,55,1.7109375,0.8515625,1,0,19,19
7023,111,55,1.7265625,0.8515625,1,0,23,23
7024,112,55,1.7421875,0.8515625,1,0,15,15
7025,113,55,1.7578125,0.8515625,1,0,13,13
7026,114,55,1.7734375,0.8515625,1,0,24,24
7027,115,55,1.7890625,0.8515625,1,0,11,11
7028,116,55,1.8046875,0.8515625,1,0,17,17
7029,117,55,1.8203125,0.8515625,1,0,19,19
7030,118,55,1.8359375,0.8515625,1,0,21,21
7031,119,55,1.8515625,0.8515625,1,0,24,24
7032,120,55,1.8671875,0.8515625,1,0,27,27
7033,121,55,1.8828125,0.8515625,1,0,19,19
7034,122,55,1.8984375,0.8515625,1,0,9,9
7035,123,55,1.9140625,0.8515625,1,0,15,15
7036,124,55,1.9296875,0.8515625,1,0,29,29
7037,125,55,1.9453125,0.8515625,1,0,13,13
7038,126,55,1.9609375,0.8515625,1,0,17,17
7039,127,55,1.9765625,0.8515625,1,0,8,8
7040,128,55,1.9921875,0.8515625,1,0,30,30
7041,1,56,0.0078125,0.8671875,1,0,33,33
7042,2,56,0.0234375,0.8671875,1,0,20,20
7043,3,56,0.0390625,0.8671875,1,0,19,19
7044,4,56,0.0546875,0.8671875,1,0,19,19
7045,5,56,0.0703125,0.8671875,1,0,24,24
7046,6,56,0.0859375,0.8671875,1,0,9,9
7047,7,56,0.1015625,0.8671875,1,0,16,16
7048,8,56,0.1171875,0.8671875,1,0,23,23
7049,9,56,0.1328125,0.8671875,1,0,15,15
7050,10,56,0.1484375,0.8671875,1,0,19,19
7051,11,56,0.1640625,0.8671875,1,0,23,23
7052,12,56,0.1796875,0.8671875,1,0,17,17
7053,13,56,0.1953125,0.8671875,1,0,19,19
7054,14,56,0.2109375,0.8671875,1,0,23,23
7055,15,56,0.2265625,0.8671875,1,0,18,18
7056,16,56,0.2421875,0.8671875,1,0,20,20
7057,17,56,0.2578125,0.8671875,1,0,31,31
7058,18,56,0.2734375,0.8671875,1,0,18,18
7059,19,56,0.2890625,0.8671875,1,0,13,13
7060,20,56,0.3046875,0.8671875,1,0,14,14
7061,21,56,0.3203125,0.8671875,1,0,27,27
7062,22,56,0.3359375,0.8671875,1,0,13,13
7063,23,56,0.3515625,0.8671875,1,0,13,13
7064,24,56,0.3671875,0.8671875,1,0,32,32
7065,25,56,0.3828125,0.8671875,1,0,26,26
7066,26,56,0.3984375,0.8671875,1,0,7,7
7067,27,56,0.4140625,0.8671875,1,0,16,16
7068,28,56,0.4296875,0.8671875,1,0,11,11
7069,29,56,0.4453125,0.8671875,1,0,25,25
7070,30,56,0.4609375,0.8671875,1,0,22,22
7071,31,56,0.4765625,0.8671875,1,0,26,26
7072,32,56,0.4921875,0.8671875,1,0,19,19
7073,33,56,0.5078125,0.8671875,1,0,27,27
7074,34,56,0.5234375,0.8671875,1,0,14,14
7075,35,56,0.5390625,0.8671875,1,0,27,27
7076,36,56,0.5546875,0.8671875,1,0,27,27
7077,37,56,0.5703125,0.8671875,1,0,15,15
7078,38,56,0.5859375,0.8671875,1,0,17,17
7079,39,56,0.6015625,0.8671875,1,0,18,18
7080,40,56,0.6171875,0.8671875,1,0,26,26
7081,41,56,0.6328125,0.8671875,1,0,24,24
7082,42,56,0.6484375,0.8671875,1,0,28,28
7083,43,56,0.6640625,0.8671875,1,0,29,29
7084,44,56,0.6796875,0.8671875,1,0,21,21
7085,45,56,0.6953125,0.8671875,1,0,15,15
7086,46,56,0.7109375,0.8671875,1,0,23,23
7087,47,56,0.7265625,0.8671875,1,0,12,12
7088,48,56,0.7421875,0.8671875,1,0,25,25
7089,49,56,0.7578125,0.8671875,1,0,21,21
7090,50,56,0.7734375,0.8671875,1,0,33,33
7091,51,56,0.7890625,0.8671875,1,0,14,14
7092,52,56,0.8046875,0.8671875,1,0,9,9
7093,53,56,0.8203125,0.8671875,1,0,20,20
7094,54,56,0.8359375,0.8671875,1,0,23,23
7095,55,56,0.8515625,0.8671875,1,0,25,25
7096,56,56,0.8671875,0.8671875,1,0,27,27
7097,57,56,0.8828125,0.8671875,1,0,22,22
7098,58,56,0.8984375,0.8671875,1,0,18,18
7099,59,56,0.9140625,0.8671875,1,0,13,13
7100,60,56,0.9296875,0.8671875,1,0,20,20
7101,61,56,0.9453125,0.8671875,1,0,36,36
7102,62,56,0.9609375,0.8671875,1,0,15,15
7103,63,56,0.9765625,0.8671875,1,0,20,20
7104,64,56,0.9921875,0.8671875,1,0,10,10
7105,65,56,1.0078125,0.8671875,1,0,12,12
7106,66,56,1.0234375,0.8671875,1,0,18,18
7107,67,56,1.0390625,0.8671875,1,0,20,20
7108,68,56,1.0546875,0.8671875,1,0,32,32
7109,69,56,1.0703125,0.8671875,1,0,22,22
7110,70,56,1.0859375,0.8671875,1,0,25,25
7111,71,56,1.1015625,0.8671875,1,0,16,16
7112,72,56,1.1171875,0.8671875,1,0,21,21
7113,73,56,1.1328125,0.8671875,1,0,26,26
7114,74,56,1.1484375,0.8671875,1,0,23,23
7115,75,56,1.1640625,0.8671875,1,0,27,27
7116,76,56,1.1796875,0.8671875,1,0,11,11
7117,77,56,1.1953125,0.8671875,1,0,18,18
7118,78,56,1.2109375,0.8671875,1,0,22,22
7119,79,56,1.2265625,0.8671875,1,0,14,14
7120,80,56,1.2421875,0.8671875,1,0,16,16
7121,81,56,1.2578125,0.8671875,1,0,15,15
7122,82,56,1.2734375,0.8671875,1,0,25,25
7123,83,56,1.2890625,0.8671875,1,0,21,21
7124,84,56,1.3046875,0.8671875,1,0,21,21
7125,85,56,1.3203125,0.8671875,1,0,18,18
7126,86,56,1.3359375,0.8671875,1,0,26,26
7127,87,56,1.3515625,0.8671875,1,0,26,26
7128,88,56,1.3671875,0.8671875,1,0,17,17
7129,89,56,1.3828125,0.8671875,1,0,20,20
7130,90,56,1.3984375,0.8671875,1,0,8,8
7131,91,56,1.4140625,0.8671875,1,0,23,23
7132,92,56,1.4296875,0.8671875,1,0,29,29
7133,93,56,1.4453125,0.8671875,1,0,30,30
7134,94,56,1.4609375,0.8671875,1,0,4,4
7135,95,56,1.4765625,0.8671875,1,0,23,23
7136,96,56,1.4921875,0.8671875,1,0,23,23
7137,97,56,1.5078125,0.8671875,1,0,16,16
7138,98,56,1.5234375,0.8671875,1,0,18,18
7139,99,56,1.5390625,0.8671875,1,0,26,26
7140,100,56,1.5546875,0.8671875,1,0,11,11
7141,101,56,1.5703125,0.8671875,1,0,19,19
7142,102,56,1.5859375,0.8671875,1,0,15,15
7143,103,56,1.6015625,0.8671875,1,0,26,26
7144,104,56,1.6171875,0.8671875,1,0,23,23
7145,105,56,1.6328125,0.8671875,1,0,22,22
7146,106,56,1.6484375,0.8671875,1,0,24,24
7147,107,56,1.6640625,0.8671875,1,0,20,20
7148,108,56,1.6796875,0.8671875,1,0,21,21
7149,109,56,1.6953125,0.8671875,1,0,21,21
7150,110,56,1.7109375,0.8671875,1,0,28,28
7151,111,56,1.7265625,0.8671875,1,0,22,22
7152,112,56,1.7421875,0.8671875,1,0,21,21
7153,113,56,1.7578125,0.8671875,1,0,14,14
7154,114,56,1.7734375,0.8671875,1,0,25,25
7155,115,56,1.7890625,0.8671875,1,0,17,17
7156,116,56,1.8046875,0.8671875,1,0,26,26
7157,117,56,1.8203125,0.8671875,1,0,30,30
7158,118,56,1.8359375,0.8671875,1,0,20,20
7159,119,56,1.8515625,0.8671875,1,0,21,21
7160,120,56,1.8671875,0.8671875,1,0,18,18
7161,121,56,1.8828125,0.8671875,1,0,19,19
7162,122,56,1.8984375,0.8671875,1,0,27,27
7163,123,56,1.9140625,0.8671875,1,0,24,24
7164,124,56,1.9296875,0.8671875,1,0,13,13
7165,125,56,1.9453125,0.8671875,1,0,19,19
7166,126,56,1.9609375,0.8671875,1,0,19,19
7167,127,56,1.9765625,0.8671875,1,0,25,25
7168,128,56,1.9921875,0.8671875,1,0,15,15
7169,1,57,0.0078125,0.8828125,1,0,8,8
7170,2,57,0.0234375,0.8828125,1,0,22,22
7171,3,57,0.0390625,0.8828125,1,0,21,21
7172,4,57,0.0546875,0.8828125,1,0,13,13
7173,5,57,0.0703125,0.8828125,1,0,21,21
7174,6,57,0.0859375,0.8828125,1,0,18,18
7175,7,57,0.1015625,0.8828125,1,0,15,15
7176,8,57,0.1171875,0.8828125,1,0,18,18
7177,9,57,0.1328125,0.8828125,1,0,16,16
7178,10,57,0.1484375,0.8828125,1,0,23,23
7179,11,57,0.1640625,0.8828125,1,0,4,4
7180,12,57,0.1796875,0.8828125,1,0,29,29
7181,13,57,0.1953125,0.8828125,1,0,23,23
7182,14,57,0.2109375,0.8828125,1,0,21,21
7183,15,57,0.2265625,0.8828125,1,0,7,7
7184,16,57,0.2421875,0.8828125,1,0,22,22
7185,17,57,0.2578125,0.8828125,1,0,24,24
7186,18,57,0.2734375,0.8828125,1,0,12,12
7187,19,57,0.2890625,0.8828125,1,0,23,23
7188,20,57,0.3046875,0.8828125,1,0,17,17
7189,21,57,0.3203125,0.8828125,1,0,18,18
7190,22,57,0.3359375,0.8828125,1,0,27,27
7191,23,57,0.3515625,0.8828125,1,0,18,18
7192,24,57,0.3671875,0.8828125,1,0,14,14
7193,25,57,0.3828125,0.8828125,1,0,14,14
7194,26,57,0.3984375,0.8828125,1,0,16,16
7195,27,57,0.4140625,0.8828125,1,0,28,28
7196,28,57,0.4296875,0.8828125,1,0,15,15
7197,29,57,0.4453125,0.8828125,1,0,27,27
7198,30,57,0.4609375,0.8828125,1,0,19,19
7199,31,57,0.4765625,0.8828125,1,0,9,9
7200,32,57,0.4921875,0.8828125,1,0,19,19
7201,33,57,0.5078125,0.8828125,1,0,11,11
7202,34,57,0.5234375,0.8828125,1,0,21,21
7203,35,57,0.5390625,0.8828125,1,0,22,22
7204,36,57,0.5546875,0.8828125,1,0,18,18
7205,37,57,0.5703125,0.8828125,1,0,25,25
7206,38,57,0.5859375,0.8828125,1,0,29,29
7207,39,57,0.6015625,0.8828125,1,0,14,14
7208,40,57,0.6171875,0.8828125,1,0,21,21
7209,41,57,0.6328125,0.8828125,1,0,24,24
7210,42,57,0.6484375,0.8828125,1,0,15,15
7211,43,57,0.6640625,0.8828125,1,0,35,35
7212,44,57,0.6796875,0.8828125,1,0,21,21
7213,45,57,0.6953125,0.8828125,1,0,16,16
7214,46,57,0.7109375,0.8828125,1,0,26,26
7215,47,57,0.7265625,0.8828125,1,0,11,11
7216,48,57,0.7421875,0.8828125,1,0,21,21
7217,49,57,0.7578125,0.8828125,1,0,18,18
7218,50,57,0.7734375,0.8828125,1,0,22,22
7219,51,57,0.7890625,0.8828125,1,0,20,20
7220,52,57,0.8046875,0.8828125,1,0,26,26
7221,53,57,0.8203125,0.8828125,1,0,28,28
7222,54,57,0.8359375,0.8828125,1,0,21,21
7223,55,57,0.8515625,0.8828125,1,0,22,22
7224,56,57,0.8671875,0.8828125,1,0,18,18
7225,57,57,0.8828125,0.8828125,1,0,26,26
7226,58,57,0.8984375,0.8828125,1,0,18,18
7227,59,57,0.9140625,0.8828125,1,0,7,7
7228,60,57,0.9296875,0.8828125,1,0,7,7
7229,61,57,0.9453125,0.8828125,1,0,15,15
7230,62,57,0.9609375,0.8828125,1,0,10,10
7231,63,57,0.9765625,0.8828125,1,0,19,19
7232,64,57,0.9921875,0.8828125,1,0,16,16
7233,65,57,1.0078125,0.8828125,1,0,17,17
7234,66,57,1.0234375,0.8828125,1,0,21,21
7235,67,57,1.0390625,0.8828125,1,0,24,24
7236,68,57,1.0546875,0.8828125,1,0,21,21
7237,69,57,1.0703125,0.8828125,1,0,18,18
7238,70,57,1.0859375,0.8828125,1,0,33,33
7239,71,57,1.1015625,0.8828125,1,0,28,28
7240,72,57,1.1171875,0.8828125,1,0,18,18
7241,73,57,1.1328125,0.8828125,1,0,20,20
7242,74,57,1.1484375,0.8828125,1,0,16,16
7243,75,57,1.1640625,0.8828125,1,0,17,17
7244,76,57,1.1796875,0.8828125,1,0,12,12
7245,77,57,1.1953125,0.8828125,1,0,19,19
7246,78,57,1.2109375,0.8828125,1,0,19,19
7247,79,57,1.2265625,0.8828125,1,0,28,28
7248,80,57,1.2421875,0.8828125,1,0,17,17
7249,81,57,1.2578125,0.8828125,1,0,7,7
7250,82,57,1.2734375,0.8828125,1,0,23,23
7251,83,57,1.2890625,0.8828125,1,0,25,25
7252,84,57,1.3046875,0.8828125,1,0,28,28
7253,85,57,1.3203125,0.8828125,1,0,13,13
7254,86,57,1.3359375,0.8828125,1,0,17,17
7255,87,57,1.3515625,0.8828125,1,0,26,26
7256,88,57,1.3671875,0.8828125,1,0,16,16
7257,89,57,1.3828125,0.8828125,1,0,13,13
7258,90,57,1.3984375,0.8828125,1,0,10,10
7259,91,57,1.4140625,0.8828125,1,0,17,17
7260,92,57,1.4296875,0.8828125,1,0,25,25
7261,93,57,1.4453125,0.8828125,1,0,19,19
7262,94,57,1.4609375,0.8828125,1,0,24,24
7263,95,57,1.4765625,0.8828125,1,0,19,19
7264,96,57,1.4921875,0.8828125,1,0,22,22
7265,97,57,1.5078125,0.8828125,1,0,21,21
7266,98,57,1.5234375,0.8828125,1,0,15,15
7267,99,57,1.5390625,0.8828125,1,0,10,10
7268,100,57,1.5546875,0.8828125,1,0,22,22
7269,101,57,1.5703125,0.8828125,1,0,26,26
7270,102,57,1.5859375,0.8828125,1,0,26,26
7271,103,57,1.6015625,0.8828125,1,0,31,31
7272,104,57,1.6171875,0.8828125,1,0,16,16
7273,105,57,1.6328125,0.8828125,1,0,25,25
7274,106,57,1.6484375,0.8828125,1,0,24,24
7275,107,57,1.6640625,0.8828125,1,0,22,22
7276,108,57,1.6796875,0.8828125,1,0,14,14
7277,109,57,1.6953125,0.8828125,1,0,23,23
7278,110,57,1.7109375,0.8828125,1,0,28,28
7279,111,57,1.7265625,0.8828125,1,0,28,28
7280,112,57,1.7421875,0.8828125,1,0,13,13
7281,113,57,1.7578125,0.8828125,1,0,19,19
7282,114,57,1.7734375,0.8828125,1,0,22,22
7283,115,57,1.7890625,0.8828125,1,0,19,19
7284,116,57,1.8046875,0.8828125,1,0,9,9
7285,117,57,1.8203125,0.8828125,1,0,31,31
7286,118,57,1.8359375,0.8828125,1,0,32,32
7287,119,57,1.8515625,0.8828125,1,0,15,15
7288,120,57,1.8671875,0.8828125,1,0,15,15
7289,121,57,1.8828125,0.8828125,1,0,19,19
7290,122,57,1.8984375,0.8828125,1,0,22,22
7291,123,57,1.9140625,0.8828125,1,0,27,27
7292,124,57,1.9296875,0.8828125,1,0,12,12
7293,125,57,1.9453125,0.8828125,1,0,27,27
7294,126,57,1.9609375,0.8828125,1,0,11,11
7295,127,57,1.9765625,0.8828125,1,0,18,18
7296,128,57,1.9921875,0.8828125,1,0,12,12
7297,1,58,0.0078125,0.8984375,1,0,8,8
7298,2,58,0.0234375,0.8984375,1,0,20,20
7299,3,58,0.0390625,0.8984375,1,0,23,23
7300,4,58,0.0546875,0.8984375,1,0,23,23
7301,5,58,0.0703125,0.8984375,1,0,16,16
7302,6,58,0.0859375,0.8984375,1,0,24,24
7303,7,58,0.1015625,0.8984375,1,0,18,18
7304,8,58,0.1171875,0.8984375,1,0,20,20
7305,9,58,0.1328125,0.8984375,1,0,25,25
7306,10,58,0.1484375,0.8984375,1,0,23,23
7307,11,58,0.1640625,0.8984375,1,0,21,21
7308,12,58,0.1796875,0.8984375,1,0,12,12
7309,13,58,0.1953125,0.8984375,1,0,21,21
7310,14,58,0.2109375,0.8984375,1,0,17,17
7311,15,58,0.2265625,0.8984375,1,0,19,19
7312,16,58,0.2421875,0.8984375,1,0,21,21
7313,17,58,0.2578125,0.8984375,1,0,27,27
7314,18,58,0.2734375,0.8984375,1,0,21,21
7315,19,58,0.2890625,0.8984375,1,0,16,16
7316,20,58,0.3046875,0.8984375,1,0,20,20
7317,21,58,0.3203125,0.8984375,1,0,24,24
7318,22,58,0.3359375,0.8984375,1,0,21,21
7319,23,58,0.3515625,0.8984375,1,0,17,17
7320,24,58,0.3671875,0.8984375,1,0,19,19
7321,25,58,0.3828125,0.8984375,1,0,19,19
7322,26,58,0.3984375,0.8984375,1,0,10,10
7323,27,58,0.4140625,0.8984375,1,0,30,30
7324,28,58,0.4296875,0.8984375,1,0,16,16
7325,29,58,0.4453125,0.8984375,1,0,24,24
7326,30,58,0.4609375,0.8984375,1,0,22,22
7327,31,58,0.4765625,0.8984375,1,0,14,14
7328,32,58,0.4921875,0.8984375,1,0,22,22
7329,33,58,0.5078125,0.8984375,1,0,22,22
7330,34,58,0.5234375,0.8984375,1,0,36,36
7331,35,58,0.5390625,0.8984375,1,0,12,12
7332,36,58,0.5546875,0.8984375,1,0,12,12
7333,37,58,0.5703125,0.8984375,1,0,22,22
7334,38,58,0.5859375,0.8984375,1,0,22,22
7335,39,58,0.6015625,0.8984375,1,0,25,25
7336,40,58,0.6171875,0.8984375,1,0,17,17
7337,41,58,0.6328125,0.8984375,1,0,24,24
7338,42,58,0.6484375,0.8984375,1,0,13,13
7339,43,58,0.6640625,0.8984375,1,0,16,16
7340,44,58,0.6796875,0.8984375,1,0,14,14
7341,45,58,0.6953125,0.8984375,1,0,12,12
7342,46,58,0.7109375,0.8984375,1,0,13,13
7343,47,58,0.7265625,0.8984375,1,0,22,22
7344,48,58,0.7421875,0.8984375,1,0,7,7
7345,49,58,0.7578125,0.8984375,1,0,22,22
7346,50,58,0.7734375,0.8984375,1,0,28,28
7347,51,58,0.7890625,0.8984375,1,0,23,23
7348,52,58,0.8046875,0.8984375,1,0,4,4
7349,53,58,0.8203125,0.8984375,1,0,10,10
7350,54,58,0.8359375,0.8984375,1,0,16,16
7351,55,58,0.8515625,0.8984375,1,0,14,14
7352,56,58,0.8671875,0.8984375,1,0,19,19
7353,57,58,0.8828125,0.8984375,1,0,17,17
7354,58,58,0.8984375,0.8984375,1,0,15,15
7355,59,58,0.9140625,0.8984375,1,0,18,18
7356,60,58,0.9296875,0.8984375,1,0,31,31
7357,61,58,0.9453125,0.8984375,1,0,25,25
7358,62,58,0.9609375,0.8984375,1,0,10,10
7359,63,58,0.9765625,0.8984375,1,0,26,26
7360,64,58,0.9921875,0.8984375,1,0,21,21
7361,65,58,1.0078125,0.8984375,1,0,21,21
7362,66,58,1.0234375,0.8984375,1,0,4,4
7363,67,58,1.0390625,0.8984375,1,0,22,22
7364,68,58,1.0546875,0.8984375,1,0,19,19
7365,69,58,1.0703125,0.8984375,1,0,6,6
7366,70,58,1.0859375,0.8984375,1,0,25,25
7367,71,58,1.1015625,0.8984375,1,0,19,19
7368,72,58,1.1171875,0.8984375,1,0,23,23
7369,73,58,1.1328125,0.8984375,1,0,23,23
7370,74,58,1.1484375,0.8984375,1,0,15,15
7371,75,58,1.1640625,0.8984375,1,0,13,13
7372,76,58,1.1796875,0.8984375,1,0,26,26
7373,77,58,1.1953125,0.8984375,1,0,17,17
7374,78,58,1.2109375,0.8984375,1,0,13,13
7375,79,58,1.2265625,0.8984375,1,0,20,20
7376,80,58,1.2421875,0.8984375,1,0,14,14
7377,81,58,1.2578125,0.8984375,1,0,16,16
7378,82,58,1.2734375,0.8984375,1,0,21,21
7379,83,58,1.2890625,0.8984375,1,0,18,18
7380,84,58,1.3046875,0.8984375,1,0,23,23
7381,85,58,1.3203125,0.8984375,1,0,19,19
7382,86,58,1.3359375,0.8984375,1,0,16,16
7383,87,58,1.3515625,0.8984375,1,0,27,27
7384,88,58,1.3671875,0.8984375,1,0,10,10
7385,89,58,1.3828125,0.8984375,1,0,23,23
7386,90,58,1.3984375,0.8984375,1,0,17,17
7387,91,58,1.4140625,0.8984375,1,0,26,26
7388,92,58,1.4296875,0.8984375,1,0,14,14
7389,93,58,1.4453125,0.8984375,1,0,29,29
7390,94,58,1.4609375,0.8984375,1,0,13,13
7391,95,58,1.4765625,0.8984375,1,0,19,19
7392,96,58,1.4921875,0.8984375,1,0,16,16
7393,97,58,1.5078125,0.8984375,1,0,34,34
7394,98,58,1.5234375,0.8984375,1,0,16,16
7395,99,58,1.5390625,0.8984375,1,0,27,27
7396,100,58,1.5546875,0.8984375,1,0,21,21
7397,101,58,1.5703125,0.8984375,1,0,10,10
7398,102,58,1.5859375,0.8984375,1,0,24,24
7399,103,58,1.6015625,0.8984375,1,0,14,14
7400,104,58,1.6171875,0.8984375,1,0,20,20
7401,105,58,1.6328125,0.8984375,1,0,21,21
7402,106,58,1.6484375,0.8984375,1,0,21,21
7403,107,58,1.6640625,0.8984375,1,0,15,15
7404,108,58,1.6796875,0.8984375,1,0,28,28
7405,109,58,1.6953125,0.8984375,1,0,12,12
7406,110,58,1.7109375,0.8984375,1,0,14,14
7407,111,58,1.7265625,0.8984375,1,0,31,31
7408,112,58,1.7421875,0.8984375,1,0,25,25
7409,113,58,1.7578125,0.8984375,1,0,16,16
7410,114,58,1.7734375,0.8984375,1,0,15,15
7411,115,58,1.7890625,0.8984375,1,0,10,10
7412,116,58,1.8046875,0.8984375,1,0,25,25
7413,117,58,1.8203125,0.8984375,1,0,7,7
7414,118,58,1.8359375,0.8984375,1,0,27,27
7415,119,58,1.8515625,0.8984375,1,0,23,23
7416,120,58,1.8671875,0.8984375,1,0,29,29
7417,121,58,1.8828125,0.8984375,1,0,22,22
7418,122,58,1.8984375,0.8984375,1,0,21,21
7419,123,58,1.9140625,0.8984375,1,0,15,15
7420,124,58,1.9296875,0.8984375,1,0,14,14
7421,125,58,1.9453125,0.8984375,1,0,14,14
7422,126,58,1.9609375,0.8984375,1,0,22,22
7423,127,58,1.9765625,0.8984375,1,0,20,20
7424,128,58,1.9921875,0.8984375,1,0,13,13
7425,1,59,0.0078125,0.9140625,1,0,23,23
7426,2,59,0.0234375,0.9140625,1,0,21,21
7427,3,59,0.0390625,0.9140625,1,0,19,19
7428,4,59,0.0546875,0.9140625,1,0,30,30
7429,5,59,0.0703125,0.9140625,1,0,23,23
7430,6,59,0.0859375,0.9140625,1,0,13,13
7431,7,59,0.1015625,0.9140625,1,0,23,23
7432,8,59,0.1171875,0.9140625,1,0,14,14
7433,9,59,0.1328125,0.9140625,1,0,8,8
7434,10,59,0.1484375,0.9140625,1,0,21,21
7435,11,59,0.1640625,0.9140625,1,0,23,23
7436,12,59,0.1796875,0.9140625,1,0,14,14
7437,13,59,0.1953125,0.9140625,1,0,30,30
7438,14,59,0.2109375,0.9140625,1,0,17,17
7439,15,59,0.2265625,0.9140625,1,0,19,19
7440,16,59,0.2421875,0.9140625,1,0,19,19
7441,17,59,0.2578125,0.9140625,1,0,15,15
7442,18,59,0.2734375,0.9140625,1,0,13,13
7443,19,59,0.2890625,0.9140625,1,0,16,16
7444,20,59,0.3046875,0.9140625,1,0,19,19
7445,21,59,0.3203125,0.9140625,1,0,27,27
7446,22,59,0.3359375,0.9140625,1,0,25,25
7447,23,59,0.3515625,0.9140625,1,0,21,21
7448,24,59,0.3671875,0.9140625,1,0,25,25
7449,25,59,0.3828125,0.9140625,1,0,17,17
7450,26,59,0.3984375,0.9140625,1,0,18,18
7451,27,59,0.4140625,0.9140625,1,0,15,15
7452,28,59,0.4296875,0.9140625,1,0,26,26
7453,29,59,0.4453125,0.9140625,1,0,25,25
7454,30,59,0.4609375,0.9140625,1,0,15,15
7455,31,59,0.4765625,0.9140625,1,0,33,33
7456,32,59,0.4921875,0.9140625,1,0,21,21
7457,33,59,0.5078125,0.9140625,1,0,15,15
7458,34,59,0.5234375,0.9140625,1,0,14,14
7459,35,59,0.5390625,0.9140625,1,0,16,16
7460,36,59,0.5546875,0.9140625,1,0,14,14
7461,37,59,0.5703125,0.9140625,1,0,9,9
7462,38,59,0.5859375,0.9140625,1,0,19,19
7463,39,59,0.6015625,0.9140625,1,0,17,17
7464,40,59,0.6171875,0.9140625,1,0,20,20
7465,41,59,0.6328125,0.9140625,1,0,19,19
7466,42,59,0.6484375,0.9140625,1,0,21,21
7467,43,59,0.6640625,0.9140625,1,0,20,20
7468,44,59,0.6796875,0.9140625,1,0,15,15
7469,45,59,0.6953125,0.9140625,1,0,13,13
7470,46,59,0.7109375,0.9140625,1,0,20,20
7471,47,59,0.7265625,0.9140625,1,0,18,18
7472,48,59,0.7421875,0.9140625,1,0,21,21
7473,49,59,0.7578125,0.9140625,1,0,14,14
7474,50,59,0.7734375,0.9140625,1,0,19,19
7475,51,59,0.7890625,0.9140625,1,0,29,29
7476,52,59,0.8046875,0.9140625,1,0,21,21
7477,53,59,0.8203125,0.9140625,1,0,21,21
